"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"9039","9","0","-1","-1","5563","0","0"
"9040","9","0","-1","-1","5563","0","0"
"9041","9","0","-1","-1","5563","0","0"
"9042","2","15","-1","1","7430","22","3"
"9043","9","0","-1","-1","5563","0","0"
"9044","9","0","-1","-1","5563","0","0"
"9045","9","0","-1","-1","5563","0","0"
"9046","9","0","-1","-1","5563","0","0"
"9047","9","0","-1","-1","5563","0","0"
"9048","9","0","-1","-1","5563","0","0"
"9049","9","0","-1","-1","5563","0","0"
"9050","9","0","-1","-1","5563","0","0"
"9051","9","0","-1","-1","5563","0","0"
"9052","9","0","-1","-1","5563","0","0"
"9053","9","0","-1","-1","5563","0","0"
"9054","9","0","-1","-1","5563","0","0"
"9055","9","0","-1","-1","5563","0","0"
"9056","9","0","-1","-1","5563","0","0"
"9057","9","0","-1","-1","5563","0","0"
"9058","9","0","-1","-1","5563","0","0"
"9059","9","0","-1","-1","5563","0","0"
"9060","7","1","-1","-1","7397","0","0"
"9061","7","1","-1","-1","7921","0","0"
"9062","9","0","-1","-1","5563","0","0"
"9063","9","0","-1","-1","5563","0","0"
"9064","9","0","-1","-1","5563","0","0"
"9065","9","0","-1","-1","5563","0","0"
"9066","9","0","-1","-1","5563","0","0"
"9067","9","0","-1","-1","5563","0","0"
"9068","9","0","-1","-1","5563","0","0"
"9069","9","0","-1","-1","5563","0","0"
"9070","9","0","-1","-1","5563","0","0"
"9071","9","0","-1","-1","5563","0","0"
"9072","9","0","-1","-1","5563","0","0"
"9073","9","0","-1","-1","5563","0","0"
"9074","9","0","-1","-1","5563","0","0"
"9075","9","0","-1","-1","5563","0","0"
"9076","9","0","-1","-1","5563","0","0"
"9077","9","0","-1","-1","5563","0","0"
"9078","9","0","-1","-1","5563","0","0"
"9079","9","0","-1","-1","5563","0","0"
"9080","9","0","-1","-1","5563","0","0"
"9081","9","0","-1","-1","5563","0","0"
"9082","9","0","-1","-1","5563","0","0"
"9083","9","0","-1","-1","5563","0","0"
"9084","9","0","-1","-1","5563","0","0"
"9085","9","0","-1","-1","5563","0","0"
"9086","9","0","-1","-1","5563","0","0"
"9087","9","0","-1","-1","5563","0","0"
"9088","0","2","-1","-1","17889","0","0"
"9089","9","0","-1","-1","5563","0","0"
"9090","9","0","-1","-1","5563","0","0"
"9091","9","0","-1","-1","5563","0","0"
"9092","9","0","-1","-1","5563","0","0"
"9093","9","0","-1","-1","5563","0","0"
"9094","9","0","-1","-1","5563","0","0"
"9095","9","0","-1","-1","5563","0","0"
"9096","9","0","-1","-1","5563","0","0"
"9097","9","0","-1","-1","5563","0","0"
"9098","9","0","-1","-1","5563","0","0"
"9099","9","0","-1","-1","5563","0","0"
"9100","9","0","-1","-1","5563","0","0"
"9101","9","0","-1","-1","5563","0","0"
"9102","9","0","-1","-1","5563","0","0"
"9103","9","0","-1","-1","5563","0","0"
"9104","9","0","-1","-1","5563","0","0"
"9105","9","0","-1","-1","5563","0","0"
"9123","9","0","-1","-1","5563","0","0"
"9124","9","0","-1","-1","5563","0","0"
"9125","9","0","-1","-1","5563","0","0"
"9126","9","0","-1","-1","5563","0","0"
"9127","9","0","-1","-1","5563","0","0"
"9128","9","0","-1","-1","5563","0","0"
"9129","9","0","-1","-1","5563","0","0"
"9130","9","0","-1","-1","5563","0","0"
"9131","9","0","-1","-1","5563","0","0"
"9132","9","0","-1","-1","5563","0","0"
"9133","9","0","-1","-1","5563","0","0"
"9134","9","0","-1","-1","5563","0","0"
"9135","9","0","-1","-1","5563","0","0"
"9136","9","0","-1","-1","5563","0","0"
"9137","9","0","-1","-1","5563","0","0"
"9138","9","0","-1","-1","5563","0","0"
"9139","9","0","-1","-1","5563","0","0"
"9140","9","0","-1","-1","5563","0","0"
"9141","9","0","-1","-1","5563","0","0"
"9142","9","0","-1","-1","5563","0","0"
"9143","9","0","-1","-1","5563","0","0"
"9144","0","1","-1","4","17893","0","0"
"9145","9","0","-1","-1","5563","0","0"
"9146","9","0","-1","-1","5563","0","0"
"9147","9","0","-1","-1","5563","0","0"
"9148","9","0","-1","-1","5563","0","0"
"9149","4","0","-1","2","8025","12","0"
"9150","9","0","-1","-1","5563","0","0"
"9151","9","0","-1","-1","5563","0","0"
"9152","9","0","-1","-1","5563","0","0"
"9153","12","0","-1","-1","7629","0","0"
"9154","0","2","-1","-1","15714","0","0"
"9155","0","2","-1","-1","17896","0","0"
"9156","9","0","-1","-1","5563","0","0"
"9157","9","0","-1","-1","5563","0","0"
"9158","9","0","-1","-1","5563","0","0"
"9159","9","0","-1","-1","5563","0","0"
"9160","9","0","-1","-1","5563","0","0"
"9161","9","0","-1","-1","5563","0","0"
"9162","9","0","-1","-1","5563","0","0"
"9163","9","0","-1","-1","5563","0","0"
"9164","9","0","-1","-1","5563","0","0"
"9165","9","0","-1","-1","5563","0","0"
"9166","9","0","-1","-1","5563","0","0"
"9167","9","0","-1","-1","5563","0","0"
"9168","9","0","-1","-1","5563","0","0"
"9169","9","0","-1","-1","5563","0","0"
"9170","9","0","-1","-1","5563","0","0"
"9171","9","0","-1","-1","5563","0","0"
"9172","0","1","-1","3","17898","0","0"
"9173","12","0","-1","-1","17899","0","0"
"9174","9","0","-1","-1","5563","0","0"
"9175","9","0","-1","-1","5563","0","0"
"9176","9","0","-1","-1","5563","0","0"
"9177","9","0","-1","-1","5563","0","0"
"9178","9","0","-1","-1","5563","0","0"
"9179","0","2","-1","3","3664","0","0"
"9180","9","0","-1","-1","5563","0","0"
"9181","9","0","-1","-1","5563","0","0"
"9182","9","0","-1","-1","5563","0","0"
"9183","9","0","-1","-1","5563","0","0"
"9184","9","0","-1","-1","5563","0","0"
"9185","9","0","-1","-1","5563","0","0"
"9186","15","0","-1","3","13709","0","0"
"9187","0","2","-1","3","17902","0","0"
"9188","9","0","-1","-1","5563","0","0"
"9189","12","0","-1","-1","17911","0","0"
"9190","9","0","-1","-1","1246","0","0"
"9191","9","0","-1","-1","1246","0","0"
"9192","9","0","-1","-1","1246","0","0"
"9193","9","0","-1","-1","1246","0","0"
"9194","9","0","-1","-1","1246","0","0"
"9195","9","0","-1","-1","1246","0","0"
"9196","9","0","-1","-1","1246","0","0"
"9197","0","2","-1","3","4134","0","0"
"9198","9","0","-1","-1","1246","0","0"
"9199","9","0","-1","-1","1246","0","0"
"9200","9","0","-1","-1","1246","0","0"
"9201","9","0","-1","-1","1246","0","0"
"9202","9","0","-1","-1","1246","0","0"
"9203","9","0","-1","-1","1246","0","0"
"9204","9","0","-1","-1","1246","0","0"
"9205","9","0","-1","-1","1246","0","0"
"9206","0","2","-1","3","17904","0","0"
"9207","9","0","-1","-1","1246","0","0"
"9208","9","0","-1","-1","1246","0","0"
"9209","9","0","-1","-1","1246","0","0"
"9210","7","11","-1","3","9731","0","0"
"9211","9","0","-1","-1","1246","0","0"
"9212","9","0","-1","-1","1246","0","0"
"9213","9","0","-1","-1","1246","0","0"
"9214","9","0","-1","-1","1246","0","0"
"9215","9","0","-1","-1","1246","0","0"
"9216","9","0","-1","-1","1246","0","0"
"9217","9","0","-1","-1","1246","0","0"
"9218","9","0","-1","-1","1246","0","0"
"9219","9","0","-1","-1","1246","0","0"
"9220","9","0","-1","-1","1246","0","0"
"9221","9","0","-1","-1","1246","0","0"
"9222","9","0","-1","-1","1246","0","0"
"9223","9","0","-1","-1","1246","0","0"
"9224","0","2","-1","3","16325","0","0"
"9225","9","0","-1","-1","1246","0","0"
"9226","9","0","-1","-1","1246","0","0"
"9227","9","0","-1","-1","1246","0","0"
"9228","9","0","-1","-1","1246","0","0"
"9229","9","0","-1","-1","1246","0","0"
"9230","9","0","-1","-1","1246","0","0"
"9231","9","0","-1","-1","1246","0","0"
"9232","0","0","-1","3","17904","0","0"
"9233","0","2","-1","-1","15714","0","0"
"9234","12","0","-1","-1","1399","0","0"
"9235","12","0","-1","-1","3018","0","0"
"9236","12","0","-1","-1","3029","0","0"
"9237","12","0","-1","8","18093","0","0"
"9238","12","0","-1","-1","8923","0","0"
"9239","2","14","-1","0","17914","17","0"
"9240","2","4","-1","4","57786","13","3"
"9241","12","0","-1","-1","17916","0","0"
"9242","15","0","-1","-1","18204","0","0"
"9243","4","0","-1","8","17918","2","0"
"9244","12","0","-1","-1","7922","0","0"
"9245","12","0","-1","-1","18080","0","0"
"9246","12","0","-1","-1","7038","0","0"
"9247","12","0","-1","-1","3668","0","0"
"9248","12","0","-1","-1","18720","0","0"
"9249","13","0","-1","-1","6709","0","0"
"9250","12","0","-1","-1","811","0","0"
"9251","12","0","-1","-1","7695","0","0"
"9252","12","0","-1","-1","7798","0","0"
"9253","12","0","-1","-1","8927","0","0"
"9254","12","0","-1","0","1322","0","0"
"9255","12","0","-1","1","6688","0","0"
"9256","12","0","-1","1","18021","0","0"
"9257","12","0","-1","1","18022","0","0"
"9258","12","0","-1","1","1659","0","0"
"9259","15","0","-1","-1","9860","0","0"
"9260","0","5","-1","3","18059","0","0"
"9261","15","0","-1","1","4690","0","0"
"9262","7","11","-1","1","17957","0","0"
"9263","12","0","-1","-1","8556","0","0"
"9264","0","2","-1","3","24216","0","0"
"9265","12","0","-1","-1","13100","0","0"
"9266","12","0","-1","-1","3331","0","0"
"9275","12","0","-1","-1","13025","0","0"
"9276","15","0","-1","-1","12332","0","0"
"9277","12","0","-1","-1","17922","0","0"
"9278","12","0","-1","-1","18215","0","0"
"9279","12","0","-1","-1","40635","0","0"
"9280","12","0","-1","-1","40636","0","0"
"9281","12","0","-1","-1","40634","0","0"
"9282","12","0","-1","-1","40632","0","0"
"9283","12","0","-1","-1","18057","0","0"
"9284","12","0","-1","-1","18057","0","0"
"9285","4","4","-1","6","27362","9","0"
"9286","4","4","-1","6","27356","5","0"
"9287","4","4","-1","6","27358","10","0"
"9288","4","4","-1","6","27359","6","0"
"9289","4","4","-1","6","27357","8","0"
"9290","4","4","-1","6","25839","1","0"
"9291","4","4","-1","6","27360","7","0"
"9292","4","4","-1","6","27361","3","0"
"9293","9","6","-1","-1","15274","0","0"
"9294","9","6","-1","-1","15274","0","0"
"9295","9","6","-1","-1","15274","0","0"
"9296","9","6","-1","-1","15274","0","0"
"9297","9","6","-1","-1","15274","0","0"
"9298","9","6","-1","-1","15274","0","0"
"9299","13","0","-1","-1","18010","0","0"
"9300","9","6","-1","-1","1301","0","0"
"9301","9","6","-1","-1","15274","0","0"
"9302","9","6","-1","-1","6270","0","0"
"9303","9","6","-1","-1","1301","0","0"
"9304","9","6","-1","-1","1301","0","0"
"9305","9","6","-1","-1","1301","0","0"
"9306","12","0","-1","2","18026","0","0"
"9307","12","0","-1","1","6506","0","0"
"9308","12","0","-1","-1","18716","0","0"
"9309","12","0","-1","-1","8931","0","0"
"9310","15","0","-1","-1","18724","0","0"
"9311","0","8","-1","-1","7798","0","0"
"9312","0","8","-1","-1","18066","0","0"
"9313","0","8","-1","-1","18067","0","0"
"9314","0","8","-1","-1","18068","0","0"
"9315","0","8","-1","-1","18070","0","0"
"9316","12","0","-1","-1","40633","0","0"
"9317","0","8","-1","-1","18069","0","0"
"9318","0","8","-1","-1","8733","0","0"
"9319","0","0","-1","-1","25592","0","0"
"9320","12","0","-1","-1","7150","0","0"
"9321","12","0","-1","3","1288","0","0"
"9322","12","0","-1","-1","8940","0","0"
"9323","12","0","-1","7","2616","0","0"
"9324","12","0","-1","-1","15770","0","0"
"9325","12","0","-1","2","8556","0","0"
"9326","12","0","-1","-1","13490","0","0"
"9327","12","0","-1","-1","7356","0","0"
"9328","12","0","-1","1","18155","0","0"
"9329","12","0","-1","-1","3029","0","0"
"9330","12","0","-1","-1","18158","0","0"
"9331","12","0","-1","-1","18164","0","0"
"9332","15","0","-1","3","18170","0","0"
"9333","4","0","-1","3","18172","2","0"
"9334","15","0","-1","3","18173","0","0"
"9335","15","0","-1","3","7161","0","0"
"9336","15","0","-1","3","18174","0","0"
"9355","15","0","-1","3","9835","0","0"
"9356","15","0","-1","3","18192","0","0"
"9357","15","0","-1","3","3233","0","0"
"9358","15","0","-1","3","18193","0","0"
"9359","2","4","-1","2","19756","13","3"
"9360","0","5","-1","3","18059","0","0"
"9361","0","5","-1","3","18059","0","0"
"9362","4","0","-1","-1","224","11","0"
"9363","15","0","-1","-1","18499","0","0"
"9364","12","0","-1","-1","18057","0","0"
"9365","12","0","-1","-1","18649","0","0"
"9366","4","3","-1","5","18256","10","0"
"9367","9","4","-1","-1","15274","0","0"
"9368","12","0","-1","-1","9837","0","0"
"9369","12","0","-1","-1","3668","0","0"
"9370","12","0","-1","-1","1093","0","0"
"9371","12","0","-1","1","16209","0","0"
"9372","2","8","-1","1","45946","17","1"
"9375","4","2","-1","8","21295","1","0"
"9376","2","11","-1","1","18254","17","1"
"9377","2","11","-1","1","18255","17","1"
"9378","2","0","-1","1","18257","13","3"
"9379","2","7","-1","1","20032","13","3"
"9380","2","7","-1","1","20031","13","3"
"9381","2","19","-1","2","21025","26","0"
"9382","4","2","-1","8","28734","8","0"
"9383","2","1","-1","1","18328","17","1"
"9384","2","15","-1","1","18264","13","3"
"9385","2","8","-1","1","20249","17","1"
"9386","2","4","-1","2","18268","13","7"
"9387","4","4","-1","6","18430","8","0"
"9388","4","3","-1","5","18427","9","0"
"9389","4","2","-1","8","18433","3","0"
"9390","4","1","-1","7","19056","10","0"
"9391","2","5","-1","2","18269","17","1"
"9392","2","7","-1","1","18270","13","3"
"9393","4","0","-1","-1","11410","23","7"
"9394","4","4","-1","6","21301","1","0"
"9395","4","1","-1","7","18271","10","0"
"9396","4","3","-1","5","18274","7","0"
"9397","4","1","-1","7","22996","16","0"
"9398","4","2","-1","8","18361","8","0"
"9399","6","2","-1","2","26498","24","0"
"9400","2","2","-1","2","20553","15","0"
"9401","2","7","-1","1","7485","13","3"
"9402","4","2","-1","8","21403","7","0"
"9403","4","6","-1","1","18824","14","4"
"9404","4","6","-1","1","18826","14","4"
"9405","4","3","-1","5","18283","6","0"
"9406","4","2","-1","8","18284","5","0"
"9407","4","1","-1","7","12345","7","0"
"9408","2","10","-1","2","20274","17","2"
"9409","4","3","-1","5","18352","9","0"
"9410","4","4","-1","6","29000","10","0"
"9411","4","3","-1","5","6480","3","0"
"9412","2","3","-1","1","18298","26","0"
"9413","2","5","-1","2","19620","17","1"
"9414","4","2","-1","8","18434","7","0"
"9415","4","1","-1","7","18347","5","0"
"9416","2","6","-1","1","22233","17","2"
"9417","4","0","-1","3","18308","2","0"
"9418","2","8","-1","1","20193","17","1"
"9419","2","4","-1","2","18312","13","3"
"9420","4","2","-1","8","18322","1","0"
"9421","0","8","-1","1","8026","0","0"
"9422","2","3","-1","1","20663","26","0"
"9423","2","5","-1","2","18324","17","1"
"9424","2","7","-1","1","18325","13","1"
"9425","2","1","-1","1","22220","17","1"
"9426","2","2","-1","2","20556","15","0"
"9427","2","4","-1","2","22051","13","3"
"9428","4","2","-1","8","18331","9","0"
"9429","4","1","-1","7","18376","1","0"
"9430","4","3","-1","5","18333","3","0"
"9431","4","1","-1","7","18334","1","0"
"9432","4","4","-1","6","18378","9","0"
"9433","4","1","-1","7","18337","9","0"
"9434","4","1","-1","7","18338","5","0"
"9435","4","3","-1","5","18339","10","0"
"9436","12","0","-1","-1","18359","0","0"
"9437","12","0","-1","-1","3563","0","0"
"9438","12","0","-1","-1","18712","0","0"
"9439","12","0","-1","-1","11164","0","0"
"9440","12","0","-1","-1","3563","0","0"
"9441","12","0","-1","-1","11164","0","0"
"9442","12","0","-1","-1","18712","0","0"
"9443","12","0","-1","-1","6703","0","0"
"9444","4","6","-1","1","8296","14","4"
"9445","4","3","-1","5","18364","10","0"
"9446","2","7","-1","1","16538","13","3"
"9447","4","0","-1","5","18365","11","1"
"9448","4","1","-1","7","18366","9","0"
"9449","2","5","-1","2","19645","17","1"
"9450","4","2","-1","8","18367","8","0"
"9451","0","5","-1","7","926","0","0"
"9452","2","10","-1","2","20323","17","2"
"9453","2","15","-1","1","20595","13","3"
"9454","4","1","-1","7","14749","8","0"
"9455","4","2","-1","8","18371","9","0"
"9456","2","3","-1","1","18372","26","0"
"9457","2","4","-1","2","18373","13","3"
"9458","4","6","-1","1","18374","14","4"
"9459","2","1","-1","1","19298","17","1"
"9460","12","0","-1","-1","13998","0","0"
"9461","4","0","-1","5","3258","11","1"
"9462","12","0","-1","-1","9151","0","0"
"9463","12","0","-1","1","18021","0","0"
"9464","12","0","-1","1","7495","0","0"
"9465","2","0","-1","1","18377","13","3"
"9466","12","0","-1","1","18379","0","0"
"9467","2","15","-1","1","20311","13","3"
"9468","12","0","-1","-1","11205","0","0"
"9469","4","3","-1","5","18382","5","0"
"9470","4","1","-1","7","18689","1","0"
"9471","12","0","-1","-1","7425","0","0"
"9472","12","0","-1","-1","13025","0","0"
"9473","4","2","-1","8","18386","5","0"
"9474","4","2","-1","8","18387","7","0"
"9475","2","6","-1","1","22209","17","2"
"9476","4","4","-1","6","18389","3","0"
"9477","2","10","-1","2","21514","17","2"
"9478","2","0","-1","1","25598","13","3"
"9479","4","2","-1","8","18392","1","0"
"9480","2","6","-1","1","22235","17","2"
"9481","2","1","-1","1","19309","17","1"
"9482","2","10","-1","2","20269","17","2"
"9483","2","19","-1","2","20786","26","0"
"9484","4","1","-1","7","22426","7","0"
"9485","2","0","-1","1","18403","13","3"
"9486","2","1","-1","1","19295","17","1"
"9487","2","3","-1","1","18405","26","0"
"9488","2","4","-1","2","18406","13","3"
"9489","2","19","-1","2","18408","26","0"
"9490","2","8","-1","1","18409","17","1"
"9491","4","1","-1","7","14765","10","0"
"9492","4","1","-1","7","18415","1","0"
"9507","12","0","-1","-1","18426","0","0"
"9508","4","1","-1","7","18428","20","0"
"9509","4","2","-1","8","18429","7","0"
"9510","4","3","-1","5","18431","8","0"
"9511","2","7","-1","1","20029","13","3"
"9512","4","1","-1","7","22988","16","0"
"9513","2","10","-1","2","18438","17","2"
"9514","2","10","-1","2","20424","17","2"
"9515","4","1","-1","7","32153","5","0"
"9516","4","1","-1","7","18440","5","0"
"9517","2","10","-1","2","20348","17","2"
"9518","4","2","-1","8","18443","10","0"
"9519","4","1","-1","7","18444","8","0"
"9520","2","15","-1","1","20574","13","3"
"9521","2","1","-1","1","19307","17","1"
"9522","4","6","-1","1","18447","14","4"
"9523","12","0","-1","7","17898","0","0"
"9527","2","10","-1","2","20300","17","2"
"9528","12","0","-1","-1","18473","0","0"
"9529","15","0","-1","-1","12331","0","0"
"9530","12","0","-1","-1","13122","0","0"
"9531","4","4","-1","6","18497","3","0"
"9532","15","0","-1","-1","12331","0","0"
"9533","4","0","-1","5","224","11","1"
"9534","4","2","-1","8","18498","1","0"
"9535","4","3","-1","5","28169","9","0"
"9536","4","1","-1","7","18901","3","0"
"9537","15","0","-1","-1","18499","0","0"
"9538","4","0","-1","-1","224","11","0"
"9539","15","0","-1","-1","12925","0","0"
"9540","15","0","-1","-1","14006","0","0"
"9541","15","0","-1","-1","16028","0","0"
"9542","12","0","-1","-1","3093","0","0"
"9543","12","0","-1","-1","22443","0","0"
"9544","12","0","-1","-1","7629","0","0"
"9545","12","0","-1","-1","6015","0","0"
"9546","0","0","-1","-1","1301","0","0"
"9547","12","0","-1","-1","7798","0","0"
"9548","12","0","-1","-1","3093","0","0"
"9549","12","0","-1","-1","3669","0","0"
"9550","12","0","-1","-1","22443","0","0"
"9551","12","0","-1","-1","6015","0","0"
"9552","12","0","-1","-1","7798","0","0"
"9553","12","0","-1","-1","7798","0","0"
"9554","12","0","-1","-1","18500","0","0"
"9555","12","0","-1","-1","3093","0","0"
"9556","12","0","-1","-1","22443","0","0"
"9557","12","0","-1","-1","6015","0","0"
"9558","12","0","-1","-1","7629","0","0"
"9559","12","0","-1","-1","1301","0","0"
"9560","12","0","-1","-1","7798","0","0"
"9561","12","0","-1","-1","18500","0","0"
"9562","12","0","-1","-1","18500","0","0"
"9563","12","0","-1","-1","22443","0","0"
"9564","12","0","-1","-1","18500","0","0"
"9565","12","0","-1","-1","7798","0","0"
"9566","12","0","-1","-1","22443","0","0"
"9567","12","0","-1","-1","6015","0","0"
